case_id,slide_id,label,stem-like,diff,immune,neuron,glia,endothelial,GN,lymphoid_cells,MES_ATYP,MES_TYP,myeloid_cells,RTK_I,RTK_II
207278070090_R03C01,EB62_ST-23-3360_A1-2023-05-15_14.32.08,mesenchymal,0,0.671981826,0.078316559,0.072224775,0.17747684,0.002091196,0.014403085,0,0,0.072157351,0,0,0.911348368
207278070097_R02C01,DW53_ST-23-2457_A-1_-_2023-04-17_12.11.20,mesenchymal,0.554765069,0.145945002,0.011137408,0.071736139,0.216416382,0.003882547,0.09635622,0.010133294,0.016211626,0,0,0.668931441,0.204484871
207278070098_R02C01,EA86_ST-23-3214_A1-2023-05-04 12.30.43,mesenchymal,0.048394164,0.565162882,0.155157742,0.066265438,0.165019775,0.005864194,0,0.006354009,0.036928086,0.227233342,0,0,0.723620369
207278070103_R07C01,EB82_ST-23-3507_A1-2023-05-15_15.53.30,RTK2,0.223820258,0.481774695,0.209963593,0.054887166,0.029554287,0,0,0,0.02186465,0.108809608,0.057525149,0.129948139,0.681852454
207278070113_R02C01,DY70_ST-23-3034-A1_-_2023-04-21_15.42.42,mesenchymal,0,0.256264977,0.512596001,0.098946167,0.132192856,0.034255571,0.035322821,0.055123169,0.654291331,0.157720056,0.063287053,0,0
207278070116_R02C01,DV75_ST-23-2327_A-1-2023-04-03 14.44.03,RTK2,0.064740343,0.492186302,0.069797273,0.104426673,0.268849409,0.006680096,0.027413009,0.00393446,0.017926235,0,0,0.098895336,0.845150864
207278070116_R05C01,DW16_SS-23-2533_A-1-2023-04-14_12.20.47,RTK2,0.077543994,0.602602204,0.104491436,0.08545226,0.129910106,0.011008527,0.013669558,0.010400539,0,0.018469402,0.001397458,0,0.945054515
207278070122_R07C01,DZ38_ST-23-3006-A1_-_2023-04-24_12.21.17,RTK2,0.037403988,0.484171924,0.109026789,0.075952756,0.293444543,0,0,0,0,0.246770898,0,0.009669346,0.743559757
207278070124_R04C01,EA19_ST-23-3261-A1 - 2023-05-09 11.09.53,RTK2,0.370870684,0.066521006,0.187789673,0.040693286,0.334125351,0.015503258,0.083140579,0.012149196,0,0.265637039,0.018490892,0.605079035,0
207278070125_R04C01,DX78_ST-23-2745-A-1-SL1_-_2023-04-21_15.54.14,mesenchymal,0.303704208,0.592840167,0,0.061518246,0.04193738,0,0,0,0,0,0,0.098603666,0.901396334
207278070131_R06C01,DU50_ST-23-2037-A-1-SL1-2023-03-27_12.23.58,mesenchymal,0.083174677,0.420018779,0.380480632,0.056165214,0.060160697,0.010225768,0,0.08629999,0.050886258,0.229898586,0.044764775,0.032898168,0.545026455
207278070147_R08C01,DV42_ST-23-2210-A1-2023-04-12_09.31.57,RTK1,0.056696003,0.225402146,0.60318716,0.051965553,0.062749138,0.039516048,0,0.04370463,0.64589637,0.077713492,0.193169461,0,0
207278070148_R07C01,DY47_ST-23-2939_A1 - 2023-04-19 11.37.59,mesenchymal,0,0.536611786,0.229366399,0.070110433,0.163911382,0.024204674,0,0.013864615,0.032183243,0.249315433,0.030546066,0,0.64988597
207310410007_R05C01,EL11_ST-23-5084_A6-2023-07-10 10.59.59,mesenchymal,0.017964808,0.396066231,0.258235418,0.070880361,0.256853182,0.016367513,0,0.012731143,0.060437326,0.229540929,0.016213531,0,0.664709559
207310410007_R08C01,EL14_ST-23-5097_A1-2023-07-11 11.36.31,mesenchymal,0.035071792,0.356110817,0.391375183,0.067572653,0.149869555,0.011185028,0,0.014371449,0.063639659,0.163798573,0.151871774,0.021009268,0.574124249
207310410008_R08C01,EI72_ST-23-4699-A1 - 2023-06-21 14.44.20,mesenchymal,0,0.234384914,0.598619631,0.06652468,0.100470775,0.002079237,0.007569487,0,0.608649546,0.131453037,0.250248693,0,0
207310410018_R08C01,EH28_ST-23-4388-A1 - 2023-06-21 14.29.29,mesenchymal,0.175893067,0.178114754,0.395643757,0.045515457,0.204832964,0,0.000312346,0,0.006661887,0.649177214,0.095783491,0.24806506,0
207310410022_R01C01,EN89_ST-23-5607-A1 - 2023-07-25 15.30.25,mesenchymal,0.137633716,0.467664718,0.064366846,0.090361787,0.239972932,0,0.074734242,0,0,0.235909841,0,0.055359061,0.633996856
207310410048_R04C01,EL85_ST-23-5310_A1-2023-07-12 11.06.35,mesenchymal,0.014737535,0.252450152,0.550510906,0.090878223,0.091423185,0.038476844,0.000435125,0.061611449,0.645390929,0.176474202,0.077611452,0,0
207310410076_R03C01,EL50_ST-23-5004_A-1-2023-07-13 13.42.30,RTK2,0.495600538,0.044528837,0.196528862,0.026627562,0.236714201,0.019069216,0.114565465,0.026914434,0,0.465281648,0.006556403,0.20274263,0.164870206
207310410078_R07C01,EP56_ST-23-5844-A1 - 2023-08-08 12.50.47,RTK2,0.529714963,0.262441976,0.045320467,0.033519003,0.129003591,0,0,0.000585434,0,0.093048635,0,0.678367298,0.227998633
207310410078_R08C01,EP57_ST-23-5846-A1 - 2023-08-09 11.43.23,RTK2,0,0.323297298,0.093895588,0.13154803,0.451259084,0.001232194,0.13557707,0,0,0.633262119,0,0,0.229928616
207310410084_R03C01,EL95_ST-23-5277_A1,mesenchymal,0.553499574,0.104317333,0.114972105,0.049801917,0.177409072,0,0.079112558,0.00818419,0.052064048,0,0.029640953,0.74919794,0.081800311
207310410105_R08C01,EL43_SS-23-5338_A1-2023-07-14 13.46.38,mesenchymal,0.198992863,0.500244066,0.084424283,0.075567848,0.14077094,0.00559909,0.027822164,0.013869677,0,0.038315886,0,0.005208634,0.909184549
207310410116_R02C01,EL99_ST-23-5264_A-1-2023-07-13 15.03.09,mesenchymal,0,0.3050724,0.355017597,0.104800614,0.235109388,0,0,0.059932534,0.055160741,0.641675994,0,0,0.243230731
207310410116_R04C01,EM02_ST-23-4157_B-1-2023-07-13 14.15.22,RTK2,0.098732131,0.505801788,0.211571814,0.083880723,0.100013543,0.015444823,0,0.017700985,0.060531945,0.059886325,0.01166778,0.063438243,0.771329898
207310420024_R01C01,EM82_ST-23-5491-A1 - 2023-07-18 13.35.38,RTK1,0.083463575,0.272570316,0.363732729,0.058170404,0.222062975,0.028030017,0.000355921,0.035167836,0.032746746,0.672477027,0.012575368,0.026879101,0.191767985
207310420031_R06C01,EP65_ST-23-5743-A-1-SL1 - 2023-08-08 13.01.08,RTK2,0.035847565,0.700723894,0.099072905,0.093529366,0.07082627,0,0,0.013657159,0,0.063003373,0,0,0.923339468
207310420050_R01C01,EO56_ST-23-5655_A1 - 2023-08-01 12.29.29,mesenchymal,0.069896809,0.640376704,0.157541713,0.079800985,0.052383789,0.026793327,0,0,0.015533191,0.158857386,0.012331734,0,0.786484362
207310420066_R06C01,EI51_ST-23-4687-A1 - 2023-06-21 14.38.38,RTK2,0.348543349,0.41531879,0.004359436,0.034935681,0.196842744,0.024167975,0.159983213,0.017437349,0.047770973,0,0.029788604,0.441345532,0.279506353
207310420072_R07C01,EJ71_ST-23-4925_A1 - 2023-07-12 12.11.22,mesenchymal,0.485404717,0.324219366,0.054565694,0.038348981,0.097461242,0,0,0,0.019213465,0,0,0.379997413,0.600789122
207310420072_R08C01,EJ72_ST-23-4929_A1 - 2023-07-12 12.12.44,RTK1,0.046940096,0.315355897,0.397455356,0.047298698,0.192949952,0.024692593,0.011771938,0.047525591,0.065508152,0.388439364,0.064028269,0.006788066,0.391246027
207310420077_R01C01,EJ73_ST-23-4912_A1 - 2023-07-12 12.14.20,RTK2,0.507342998,0.043669912,0.169383444,0.049569338,0.230034307,0,0.041020834,0,0.132992705,0.014528628,0.038660103,0.772797731,0
207310420092_R06C01,EH73_ST-23-4589-A1-2023-06-14 15.43.05,RTK2,0.094328662,0.246094789,0.437157989,0.072263607,0.150154953,0.03858522,0,0.052675285,0.166715652,0.233499346,0.154101407,0.083233832,0.271189258
207310420092_R07C01,EH74_ST-23-4595-A1-2023-06-14 15.47.45,RTK2,0.159974552,0.354706817,0.314227744,0.084392549,0.086698338,0,0.032819956,0,0.468220562,0.164895992,0.029506306,0.022075433,0.282481751
207310420092_R08C01,EH77_ST-23-4629-A1-2023-06-14 14.46.07,RTK1,0.34141264,0.306997972,0.066769201,0.052243055,0.232577131,0.022516393,0.002782944,0,0,0.051097424,0,0.532217521,0.391385718
207357020043_R06C01,EF31_SI-23-4185-B-2-SL1 - 2023-06-09 11.07.25,RTK1,0.117439378,0.734429644,0.056980786,0.075711648,0.015438545,0,0,0,0.00554017,0,0.002073205,0,0.992386625
207361010161_R07C01,EE17_ST-23-3806_A1 - 2023-05-26 13.16.05,RTK2,0.227785678,0.19522572,0.455767734,0.039676378,0.08154449,0.018808105,0,0,0.288985758,0.252159323,0.133775687,0.306271126,0
207361010162_R03C01,EE22_ST-23-3755_A1 - 2023-05-26 12.40.46,RTK2,0.093781821,0.211643532,0.492029697,0.069263346,0.133281604,0,0,0.074987441,0.203720631,0.44362368,0.062157653,0.215510594,0
207361110131_R03C01,EF60_ST-23-4128-A1 - 2023-06-06 14.19.35,mesenchymal,0.055548957,0.220583503,0.234696208,0.175701587,0.313469745,0.009909898,0.140831067,0,0,0.480704068,0.00806058,0,0.360494388
207361110131_R06C01,EG19_ST-23-4038_A-1 - 2023-06-13 14.05.07,mesenchymal,0.09611785,0.267424136,0.516996056,0.073132766,0.046329192,0,0,0,0.554028743,0.158900253,0.159568043,0,0.127502962
207429030051_R08C01,EV61_ST-23-6725-A1 - 2023-09-06 15.26.40,mesenchymal,0.123420654,0.417970211,0.016623854,0.135495542,0.306489738,0,0.033611516,0,0,0,0,0.100853515,0.865534969
207429040042_R02C01,EV71_ST-23-6699-A1 - 2023-09-06 15.35.01,mesenchymal,0.242712007,0.514416311,0.061230869,0.052421943,0.12921887,0,0,0,0,0.110316157,0,0.098071867,0.791611976
207429040047_R07C01,ET84_ST-23-6516-A1 - 2023-08-28 11.44.53,RTK1,0,0.499875966,0.120640178,0.111606305,0.26787755,0,0.112577342,0,0,0.232270696,0,0,0.655151962
207429040047_R08C01,ET86_ST-23-6596-A1 - 2023-08-28 11.48.21,RTK2,0.101124155,0.250268807,0.599602395,0.049004644,0,0.005583512,0,0.087996426,0.481905292,0.261920637,0.080281317,0.082312816,0
207429040048_R02C01,EI86_ST-23-4757_A1 - 2023-06-29 11.53.04,mesenchymal,0.577013441,0.113235806,0.126014127,0.020364895,0.163371731,0.006124789,0.021493088,0.028774059,0.020478251,0.129090325,0,0.772312161,0.021727327
207429040056_R06C01,EU59_SS-23-6608-A1 - 2023-09-05 10.40.16,mesenchymal,0.162019977,0.671973113,0,0.042349786,0.123657123,0,0.007730123,0,0,0.048523727,0,0.011464448,0.932281703
207429040066_R06C01,EU26_ST-23-6571-A1 - 2023-08-28 12.14.26,RTK1,0,0.315667831,0.379732213,0.072450259,0.232149697,0.008326159,0.03413768,0.03537756,0.030674225,0.361149712,0.14245493,0,0.387879734
207429040076_R03C01,ER34_ST-23-6041_A-1-2023-08-15 11.18.43,RTK1,0.051139228,0.23916437,0.565857015,0.067235551,0.076603836,0,0,0.015553795,0.38779141,0.440894708,0.123089555,0.032670531,0
207429040076_R04C01,ER35_ST-23-6041_B-1-2023-08-15 11.24.05,mesenchymal,0.436519685,0.053871728,0.248341903,0.05225161,0.209015073,0.001195793,0.035604043,0.006541722,0.038065675,0.19099693,0.059516777,0.66807906,0
207429040081_R08C01,EW85_SI-23-6999-A-6-SL1 - 2023-09-07 15.31.02,RTK1,0.145966595,0.550832182,0,0.069434223,0.233767,0,0.024562758,0,0,0.051571134,0,0.033444345,0.890421763
207429040082_R01C01,ES16_ST-23-6174_A-1-2023-08-17 14.24.01,RTK2,0,0.419239576,0.386896692,0.065904585,0.127959147,0,0,0,0.016664137,0.864784919,0.03708106,0,0.081469884
207429040084_R04C01,ER43_ST-23-6061_A3-2023-08-15 11.55.55,mesenchymal,0.091202319,0.43779015,0.185351315,0.105492164,0.180164052,0.015055955,0.019243106,0.009749981,0,0.127894525,0.014440856,0.101320096,0.712295482
207429040092_R02C01,ES24_ST-23-6062_A-1-2023-08-18 11.53.08,RTK2,0,0.396891642,0.266271062,0.072989279,0.263848016,0.012928085,0.016919192,0.00481415,0,0.742921148,0,0,0.222417426
207429040112_R03C01,EK09_ST-23-4884_A1 - 2023-06-29 12.09.18,mesenchymal,0.048452555,0.204613267,0.371466633,0.100046576,0.275420969,0.014919313,0.112107072,0.012877123,0.107096013,0.429646912,0.085679297,0.030840944,0.206833326
207429040113_R02C01,ES22_ST-23-6270_A1-2023-08-17 14.47.26,mesenchymal,0.460908723,0.101639377,0.204490604,0.066903916,0.16605738,0.003179668,0.037015849,0.029388861,0,0.167766251,0.038691049,0.574813012,0.149145309
207439530010_R06C01,EQ21_ST-23-5831-A-1-SL1 - 2023-08-08 13.09.37,RTK2,0.23603974,0.293689791,0.302760218,0.065098915,0.102411334,0.039822987,0,0.024484321,0.378557109,0.034446328,0.028515074,0.160913484,0.333260696
207439530010_R07C01,EQ22_ST-23-5854-A-1-SL1 - 2023-08-08 13.11.23,RTK2,0.007894526,0.393541353,0.474237947,0.046237979,0.078088194,0,0,0,0.034129784,0.377117074,0.180074197,0.025419294,0.38325965
207439530065_R04C01,ER93_ST-23-6205_A-1-2023-08-15 15.06.45,RTK2,0,0.196630988,0.489289555,0.065621842,0.248457616,0.014859026,0,0.024453287,0.127927607,0.667932666,0.074784768,0.090042646,0
207440580021_R03C01,EX52_SS-23-7041_A1 - 2023-09-25 08.13.33,mesenchymal,0.591675781,0.17279629,0,0.059286843,0.176241086,0,0.064238359,0.00212419,0,0,0,0.853794252,0.079843199
207442150050_R02C01,EW17_ST-23-6710-A1 - 2023-09-07 16.26.28,RTK2,0.038881198,0.329032835,0.410347959,0.047472139,0.174265869,0,0,0.000621091,0.000553945,0.581695734,0.129305843,0.014872051,0.272951337
207442150050_R03C01,EW18_ST-23-6715-A1 - 2023-09-07 15.42.24,RTK1,0.031583379,0.23657979,0.588018643,0.055647378,0.088170811,0,0,0.007253907,0.05759489,0.396836159,0.287156038,0.03582719,0.215331816
207534240013_R07C01,EZ69_ST-23-7539_2023-09-29 10.24.08,mesenchymal,0.685277928,0.031880392,0.062345103,0.031314203,0.189182374,0,0.092444167,0,0.067802889,0,0.019521505,0.820231439,0
207534240036_R07C01,FB82_ST-23-7939_A - 2023-10-10 16.43.42,mesenchymal,0.113680033,0.482460281,0.047492806,0.056695112,0.299671768,0.005543016,0.085518462,0,0,0.124599222,0,0.136787879,0.647551421
207534240041_R02C01,FF53_ST-23-8579_A1 - 2023-11-02 10.40.44,mesenchymal,0.018091525,0.40909018,0.369807389,0.080485472,0.122525435,0.019758027,0,0,0.159677842,0.259091923,0.096991577,0,0.464480631
207534240041_R05C01,FF98_ST-23-8729_A - 2023-11-09 10.21.43,mesenchymal,0.088521972,0.451833457,0.167421572,0.077950677,0.214272323,0.005654041,0.013922025,0.006104051,0,0.080792833,0.033953269,0.004611063,0.854962717
207534240041_R06C01,FF99_ST-23-8733_A - 2023-11-09 10.23.40,mesenchymal,0.634495346,0.209464321,0.067459613,0.068264872,0.020315849,0,0,0,0.154941835,0,0.011458206,0.759312589,0.07428737
207534240060_R04C01,EY52_ST-23-7207-A-1-SL1 - 2023-09-27 12.34.16,RTK2,0.552558883,0.174219521,0.047915548,0.070296284,0.155009765,0,0.008047445,0.002098335,0,0,0,0.766349434,0.223504786
207534240060_R06C01,EY54_ST-23-7288_2023-09-28 ,RTK2,0.178561595,0.572099262,0.004913531,0.137687256,0.106738356,0,0.16097462,0.026957848,0,0.124182726,0,0.561926318,0.125958489
207534240060_R08C01,EY56_ST-23-7304_2023-09-27,RTK2,0.331825662,0.297587565,0,0.20053027,0.170056503,0,0.202965995,0,0.060274835,0,0,0.412793508,0.323965662
207534240084_R02C01,FC75_ST-23-8168,RTK2,0.58293619,0.101904095,0.033199341,0.107030259,0.174930115,0,0.051069361,0,0.004924397,0,0.001398917,0.942607325,0
207534240084_R06C01,FC79_ST-23-8152,RTK2,0,0.442104497,0.302579694,0.066801036,0.188514773,0.004026231,0,0,0.019416617,0.225364229,0.070725505,0,0.680467418
207534240105_R06C01,FE37_ST-23-8503,RTK2,0,0.230131701,0.59814111,0.06067719,0.111049999,0,0,0,0.122533863,0.348443387,0.292565542,0,0.236457208
207534240142_R03C01,EZ81_SS-23-7585_A1,mesenchymal,0.110652063,0.653867369,0.097472395,0.064964936,0.073043237,0,0,0.006623509,0.011564012,0.033500413,0.000204116,0,0.948107949
207534240148_R01C01,FA19_ST-23-7576-A-1-SL1-2023-09-29 11.41.53,RTK2,0,0.45667963,0.270480422,0.046945433,0.225894515,0,0.01890711,0.012104168,0.007698435,0.609148415,0,0.007750748,0.344391124
207534240148_R04C01,FA55_ST-23-7674-A-1-SL1-2023-09-29 12.19.23,RTK2,0.070466098,0.352256935,0.365199871,0.057580245,0.154496851,0.022698857,0,0.029322007,0.132615166,0.225226275,0.066947608,0.103431128,0.419758959
207534240160_R05C01,FD58_ST-23-8307_A4 - 2023-11-02 12.54.16,mesenchymal,0,0.303480437,0.41435038,0.078060126,0.204109057,0.008811902,0,0.008420217,0.25945341,0.57748723,0.04460733,0,0.10121991
207534240185_R01C01,FB18_ST-23-7889_A - 2023-10-05 09.23.30,mesenchymal,0.342988974,0.628422295,0,0.02858873,0,0,0.000689088,0,0,0,0,0.151790936,0.847519976
207534240185_R04C01,FB21_ST-23-7749_A-2 - 2023-10-05 09.28.02,mesenchymal,0.037481529,0.16725649,0.51761245,0.061963358,0.215686173,0.018698151,0,0.010777831,0.079759513,0.305775791,0.237658426,0.108520856,0.238809431
207534240185_R07C01,FB51_SS-23-7903_A,RTK2,0.376417759,0.195980251,0.089614525,0.061442135,0.27654533,0.011825345,0.138688369,0.018296753,0,0.118994785,0.003348479,0.432795132,0.276051136
207536940015_R04C01,EZ42_ST-23-7290-A-1-SL1-2023-09-29 08.51.30,mesenchymal,0.039436896,0.407245269,0.279585276,0.080088941,0.193643619,0.016743406,0,0.009927453,0.019552899,0.264404749,0.054865962,0.029396208,0.605109323
207536940056_R05C01,EY87_ST-23-6995_2023-09-27 10.12.38,RTK2,0.183721623,0.738386134,0,0.036239213,0.041653029,0,0,0,0,0.006352895,0,0.023853468,0.969793637
207536940056_R08C01,EZ22_ST-23-7251_2023-09-27,RTK2,0.443569381,0.349420414,0,0.044210012,0.162800192,0,0,0,0,0,0,0.346970731,0.653029269
207536940058_R07C01,FE57_ST-23-8487_B1 - 2023-11-02 10.08.05,RTK2,0.123901944,0.160008878,0.35291722,0.082955134,0.280216825,0.018434273,0.165072169,0.020883819,0.230115342,0.331462667,0.076886396,0.157145334,0
207536940060_R02C01,FE61_ST-23-8496_A1 - 2023-11-02 10.13.14,RTK2,0.225151113,0.159494268,0.570522825,0.044831794,0,0,0,0,0.07401083,0.393344129,0.254974726,0.215385469,0.062284846
207536940066_R04C01,FC03_ST-23-8041_A2 - 2023-10-13 14.12.13,mesenchymal,0.270112098,0.129599575,0.108597607,0.21050294,0.28118778,0.018942783,0.232247195,0,0.053832296,0.136063915,0.019712424,0.286773256,0.252428131
207536940066_R06C01,FC29_ST-23-8134,mesenchymal,0,0.552512764,0.220719483,0.060305,0.166462753,0.016657531,0.02730399,0.012914186,0,0.284007945,0.025792912,0,0.633323436
207687900011_R02C01,GB68_ST-24-2243_A1 - 2024-03-22 15.01.53,RTK1,0.027755195,0.512678398,0.141248848,0.070241589,0.248075969,0.002649769,0,0,0,0.207820281,0,0,0.78952995
207687900011_R03C01,GB69_ST-24-2249_A1 - 2024-03-22 11.44.48,mesenchymal,0.070354168,0.363253965,0.300954083,0.084485338,0.180952445,0.015822658,0,0.00632817,0.149249461,0.231365527,0.065848867,0.02267273,0.508712587
207687900011_R07C01,GB73_ST-24-2118_A-1 - 2024-03-22 14.42.11,mesenchymal,0.041134058,0.305333419,0.30143797,0.056266694,0.295827858,0,0.020056122,0,0.002225032,0.678936995,0.037567841,0.00058575,0.260628259
207687900054_R01C01,GD37_ST-24-2450_A2 - 2024-03-29 12.33.49,mesenchymal,0.146441962,0.250104297,0.464252559,0.046326016,0.092875165,0,0,0,0.034595268,0.319404947,0.19745943,0.099150742,0.349389614
207687900054_R02C01,GD39_ST-24-2452_A1 - 2024-03-29 12.38.42,mesenchymal,0.026827258,0.590285164,0.083797477,0.12256639,0.17652371,0.013325704,0.065651978,0,0,0.088138323,0,0,0.832883995
207687900089_R01C01,GD96_ST-24-2680_A1 - 2024-04-03 09.31.52,mesenchymal,0.226669925,0.145821843,0.497982273,0.023398692,0.106127266,0,0,0,0.034231832,0.369786363,0.292664062,0.296295024,0.007022719
207690220020_R08C01,GA36_ST-24-1847_A1 - 2024-03-20 14.20.07,mesenchymal,0.012065296,0.212941519,0.598698707,0.060993343,0.115301136,0,0,0.028409751,0.339780689,0.373371971,0.182099888,0.019276633,0.057061067
207690220030_R05C01,GE01_ST-24-2448_A-1 - 2024-04-03 09.42.18,mesenchymal,0.626129062,0.244242586,0,0.071902538,0.057725813,0,0,0.003675177,0,0,0,0.934468612,0.06185621
207690220072_R02C01,GE26_ST-24-2613_A-2 - 2024-04-05 13.33.07,RTK2,0.273622371,0.31008281,0.326609451,0.089685368,0,0,0,0,0.939900571,0,0,0.060099429,0
207690220085_R01C01,GB04_ST-24-2125_A1 - 2024-03-20 14.59.46,RTK2,0.305611119,0.405831827,0,0.184409752,0.104147303,0,0.24519545,0.014613953,0,0.061046341,0,0.591672056,0.0874722
207690220085_R02C01,GB05_ST-24-2126_A1 - 2024-03-20 15.02.12,RTK2,0.055944659,0.60267856,0.081451946,0.082398904,0.177525932,0,0,0,0,0,0,0,1
207690220095_R07C01,GI34_ST-24-3324-A-1,mesenchymal,0,0.241729488,0.508808157,0.090824281,0.158638074,0,0,0.115711769,0.638069643,0.18038582,0.031252984,0,0.034579783
207695720055_R01C01,GA37_ST-24-2035_A3 - 2024-03-20 15.48.29,mesenchymal,0.018748707,0.186629188,0.489860465,0.076688165,0.228073474,0.026399622,0.004462051,0.01551255,0.179591383,0.538014788,0.086434375,0.024673298,0.124911933
207695720075_R03C01,GA55_ST-24-2037_A1 - 2024-03-20 14.44.26,mesenchymal,0.324363512,0.163626967,0.131555156,0.038185929,0.342268435,0,0.038418423,0,0,0.140373198,0.034963736,0.343635523,0.44260912
207695730008_R07C01,GD09_ST-24-2273_A1 - 2024-03-29 11.58.00,RTK2,0.508673982,0.156879625,0.075638715,0.054728417,0.204079262,0,0.052746359,0.023429998,0,0.006062734,0,0.758745988,0.159014921
207695730035_R08C01,GE14_ST-24-2617_A1 - 2024-04-03 10.09.34,RTK1,0.326877999,0.524235846,0.097899463,0.017711097,0.033275594,0,0.015928514,0,0.01004513,0.13144757,0.02299932,0.185878258,0.633701207
ADDX,ADDX_PM_001,mesenchymal,0.081073912,0.278390083,0.337095413,0.089542141,0.213898451,0.003692228,0,0.025342293,0.127254329,0.339768903,0.055423184,0.083118595,0.365400468
ADDX,ADDX_PM_005,mesenchymal,0.028229371,0.218606935,0.413096123,0.090324315,0.249743255,0.026290182,0,0.020418277,0.063793333,0.540312469,0.087018428,0.055551581,0.20661573
ADDX,ADDX_PM_003,mesenchymal,0.025491069,0.20085289,0.364479666,0.122018857,0.287157519,0.011859275,0.072021342,0.029004246,0.046551404,0.501225921,0.072468522,0.071214336,0.195654953
ADFO,ADFO_PM_001,RTK2,0.052155394,0.478839335,0.220244504,0.077647642,0.171113124,0.010531371,0,0.010105411,0.002445367,0.120739641,0.028594877,0.033077854,0.794505479
ADFO,ADFO_PM_002,RTK2,0.051480099,0.533765617,0.155049128,0.082539095,0.17716606,0.00339489,0,0.010760863,0,0.057066533,0.007592031,0.008418904,0.91276678
ADFO,ADFO_PM_003,RTK2,0.036866091,0.509615651,0.192769848,0.079688365,0.181060045,0,0,0.010922607,0.003006328,0.077759761,0.012490018,0,0.895821287
ADFO,ADFO_PM_004,RTK2,0.046449282,0.527353662,0.148041624,0.090114612,0.188040819,0.006382633,0,0.00035454,0,0.063908853,0.007436829,0.021377627,0.900539517
ABON,ABON_PM_004,RTK2,0.096444027,0.490678626,0.143098172,0.059308785,0.21047039,0,0,0,0,0.393040886,0,0.047427868,0.559531246
ABON,ABON_PM_002,mesenchymal,0.057280568,0.409380851,0.250450891,0.082372277,0.200515414,0,0,0.014309468,0,0.57675752,0,0.051467079,0.357465933
ABON,ABON_PM_003,mesenchymal,0.056589201,0.298738779,0.11441606,0.062434527,0.467821433,0.015650871,0.194657182,0,0,0.50008701,0,0.127537357,0.162067581
ABON,ABON_PM_001,RTK2,0.089080488,0.443521029,0.091821492,0.084140876,0.291436114,0,0.071778682,0,0,0.4395359,0,0.081316401,0.407369016
ABON,ABON_PM_005,mesenchymal,0.066094739,0.333608845,0.094067122,0.135897268,0.370332026,0.014068549,0.184645727,0,0,0.478206705,0,0.080961262,0.242117757
ADFZ,ADFZ_PM_002,RTK1,0.395962904,0.128165214,0.122546222,0.073122119,0.280203541,0,0.067619079,0.009598965,0,0.112717473,0,0.776067862,0.033996621
ADFZ,ADFZ_PM_001,RTK1,0.324868091,0.024631725,0.112572873,0.150279063,0.387648248,0.004232161,0.243188006,0.010836339,0.004995516,0.215232299,0,0.521515679,0
ADFZ,ADFZ_PM_005,RTK1,0.671073315,0.045866615,0.067966934,0.040058991,0.175034145,0,0.009580858,0.02139664,0,0,0,0.969022502,0
ADFZ,ADFZ_PM_004,RTK1,0.495614646,0.114529726,0.099142397,0.064581692,0.226131539,0,0.023727447,0.008781351,0,0.081540315,0,0.885950888,0
ADDC,ADDC_PM_002,mesenchymal,0.033673615,0.307863245,0.217569788,0.11468434,0.326209012,0.015818795,0.075472811,0.002712297,0.009952594,0.464862885,0,0.071645107,0.359535512
ADDC,ADDC_PM_003,mesenchymal,0.037888273,0.324072413,0.222368588,0.090387722,0.325283003,0.007479317,0.036542603,0.0019408,0,0.508269338,0,0.040202123,0.405565818
ADDC,ADDC_PM_001,mesenchymal,0.007889307,0.353116559,0.262939525,0.071579959,0.304474651,0.001389267,0.029847262,0.004152506,0,0.537736491,0,0.034753106,0.392121368
ADDC,ADDC_PM_004,mesenchymal,0.007888105,0.279626311,0.384392784,0.082557075,0.245535725,0.003089152,0,0.001995768,0,0.664533029,0.044128339,0.008835956,0.277417756
ADEG,ADEG_PM_002,RTK1,0.298506327,0.318978584,0.256012667,0.083483206,0.043019217,0,0,0.00095405,0.037774946,0.385370098,0,0.314293533,0.261607374
ADEG,ADEG_PM_004,mesenchymal,0.226178567,0.281569961,0.347247837,0.086066706,0.058936928,0,0,0,0.039955665,0.45805137,0.043703944,0.202601916,0.255687104
ADEG,ADEG_PM_003,mesenchymal,0.2317191,0.300932048,0.32074152,0.075273079,0.071334254,0,0,0,0.06263992,0.492467499,0.005260692,0.241747117,0.197884771
ADEG,ADEG_PM_001,mesenchymal,0.208793705,0.292912524,0.337465583,0.085508073,0.075320116,0,0,0,0.069071816,0.357219202,0.082188812,0.153242665,0.338277506
ADCY,ADCY_PM_001,RTK2,0.197741076,0.437545855,0.074100114,0.059347212,0.231265743,0,0.029528589,0,0,0.344644114,0,0.050892333,0.574934965
ADCY,ADCY_PM_004,RTK2,0.157840246,0.493090421,0.029208088,0.061824084,0.25803716,0,0.023710573,0,0,0.357548305,0,0.051775009,0.566966112
ADCY,ADCY_PM_003,RTK2,0.13738678,0.440539963,0.067199234,0.065345516,0.289528507,0,0.043888749,0,0,0.334246957,0,0.022597395,0.5992669
ADCY,ADCY_PM_002,RTK2,0.178448958,0.439706349,0.04567612,0.065861014,0.270307558,0,0.050677715,0,0,0.334330498,0,0.04533782,0.569653966
ADDG,ADDG_PM_004,RTK2,0.006469772,0.553034296,0.080641826,0.066642646,0.29321146,0,0.01672062,0,0,0.09557805,0,0,0.88770133
